query_id,document_id,crowd_rel_ternary
673,133221,2
610,133482,0
612,133485,2
673,133506,0
673,133519,0
673,133562,0
346,133746,0
678,133845,0
628,133956,0
673,133967,0
304,134019,0
331,134211,1
673,134213,1
301,134227,0
376,134282,0
673,134286,0
673,134485,1
346,134838,1
673,135382,2
376,135391,2
685,135432,0
345,135637,0
411,135921,2
332,135991,1
650,135991,0
389,136036,2
418,136314,0
324,136404,2
369,136620,2
685,136706,0
441,136713,2
687,136922,0
425,136939,0
612,137300,1
399,137558,0
415,137793,0
360,138542,0
361,138542,0
301,138758,0
328,138785,0
627,138799,0
346,139010,0
632,139181,0
347,139189,0
624,139354,2
419,139367,0
346,139452,1
673,139678,0
376,139813,0
399,139948,0
353,139948,0
684,140004,1
673,140274,1
389,140816,0
610,141105,0
644,141148,1
433,141819,1
364,141845,0
622,141875,0
698,142038,0
389,142051,0
624,142134,1
358,142727,0
620,142939,0
699,142947,0
605,143074,0
612,143103,2
357,143205,2
612,143237,0
413,143471,0
680,143775,1
682,143775,0
350,143984,1
336,144066,0
419,144296,0
445,144354,0
632,144387,1
695,144435,1
673,144825,1
663,144852,1
405,144994,0
390,145004,0
304,145153,0
407,145153,2
347,145153,0
673,145734,1
444,145928,0
439,145928,0
673,145997,2
349,146010,0
426,146052,0
358,146640,0
673,146856,2
337,147152,0
647,147492,1
358,147507,2
673,147695,1
673,147928,1
671,148136,0
341,148805,0
377,149263,1
651,149456,0
401,149456,0
647,149492,0
675,149656,0
413,149897,0
398,150005,0
395,150012,2
675,150057,2
666,150519,2
342,150529,0
607,150545,0
435,150579,0
640,150864,1
673,150866,2
350,151175,0
628,151306,1
664,151501,0
395,151614,0
443,151707,2
343,151738,0
405,151866,2
624,152222,1
673,152249,2
308,152421,0
389,152526,1
337,152858,1
450,153133,0
443,153137,0
673,153552,1
447,153586,0
413,153633,0
624,153781,2
666,154047,0
420,154059,2
347,154117,0
603,154143,2
650,154218,1
688,154226,0
343,154406,1
393,154719,1
640,154730,0
324,154747,0
621,154773,0
345,154973,0
673,155219,1
418,155312,0
336,155345,0
427,155983,0
342,155983,2
311,155983,1
605,156116,0
342,156250,2
398,156270,2
662,156431,1
351,156710,0
398,156952,0
618,157017,1
354,157070,0
379,157316,0
394,157480,0
436,157537,0
627,157626,0
343,157715,2
678,157759,2
313,157787,0
360,158039,1
330,158055,0
349,158066,0
435,158090,2
350,158189,0
437,158473,1
400,158643,1
675,158659,2
649,158831,2
680,158898,2
443,158966,0
350,159117,2
445,159258,2
621,159258,2
663,159271,2
308,159427,2
322,159464,1
412,159489,2
341,159489,2
443,159599,0
319,159622,0
445,159808,0
621,159808,0
370,159850,2
446,159880,0
618,159890,0
695,160249,1
440,160274,0
669,160354,0
395,160404,0
350,160696,0
424,160768,0
342,160979,0
387,161173,0
314,161424,0
337,161498,0
398,161511,0
428,161584,0
436,161660,0
379,161941,0
618,162144,0
669,162144,0
688,162412,0
690,162589,2
623,162616,0
669,162655,0
445,162781,1
621,162781,0
609,163005,0
386,163031,0
618,163247,0
669,163247,0
330,163558,1
434,163572,1
330,163664,0
330,163823,1
626,163873,0
427,164148,0
673,164196,0
646,164266,1
413,164538,0
666,164585,0
693,164857,1
669,164882,0
673,165049,0
330,165213,0
330,165365,1
669,165492,0
450,165786,0
697,165795,0
374,166267,1
640,166315,1
417,166331,0
669,166384,0
612,166402,0
424,166414,0
368,166422,0
450,166543,0
330,166780,1
450,166816,0
450,166843,0
399,167187,2
621,167204,2
683,167537,0
631,167844,0
669,168131,0
617,168591,0
421,168595,1
436,168614,1
413,168860,0
643,168931,0
366,169016,0
675,169127,0
697,169336,0
695,169642,0
350,169760,2
675,169843,0
379,169944,0
443,170086,0
314,170680,0
312,170739,0
610,170764,0
340,170838,0
621,170884,2
663,170899,0
675,170954,0
613,170963,0
675,171020,0
673,171025,0
399,171292,1
434,171310,0
604,171337,0
673,171346,0
435,171425,0
343,171929,1
315,172061,0
436,172223,0
354,172397,0
631,172427,0
312,172883,0
312,173022,0
312,173024,2
312,173025,0
698,173094,0
443,173094,1
665,173094,1
434,173794,0
389,173866,0
379,173978,0
306,174053,1
607,174089,1
624,174336,0
688,175014,2
639,175150,0
330,175229,0
400,175257,1
424,175320,0
330,175333,0
391,175415,1
406,175506,2
314,175569,1
673,175652,0
687,175954,0
330,175983,0
601,176718,1
609,176753,1
336,176757,0
421,176947,1
444,177115,0
601,177220,1
676,177551,1
661,177684,0
340,177755,1
391,178330,0
657,178365,1
314,178444,0
430,178514,0
413,178844,0
309,179072,2
674,179919,0
605,180177,0
389,180273,1
355,180278,0
387,180308,1
408,180399,1
445,180508,0
347,180772,0
675,180992,0
370,181224,1
690,181257,0
610,181396,0
343,181871,2
657,182159,0
675,182201,0
693,182493,0
658,182761,1
621,182791,0
328,182799,1
426,182834,0
698,182956,0
607,182963,0
336,182971,1
675,182996,0
361,183042,0
304,183106,1
347,183106,1
640,183381,1
349,183387,0
673,183612,0
384,183883,2
381,183888,1
379,183910,0
623,183921,0
331,183928,1
620,183952,0
330,184089,2
358,184122,0
317,184263,2
434,184332,0
631,184334,0
364,184393,0
624,184672,0
306,184808,0
434,184811,0
700,184989,1
434,185053,0
376,185579,0
344,185805,0
360,185820,0
684,185957,0
396,186021,2
421,186048,0
330,186158,1
689,186210,0
432,186356,0
421,186406,2
386,186417,2
355,186434,0
350,186546,1
345,186710,0
366,186741,0
627,186746,2
427,186881,0
697,186982,1
311,187203,0
400,187470,0
423,187772,1
362,188112,0
421,188572,1
648,189011,0
332,189037,0
400,189126,2
377,189313,0
608,190232,1
438,190456,2
421,190599,1
450,190773,0
442,190817,0
450,190968,0
435,191547,0
326,191742,1
448,191742,2
408,191752,0
678,191949,1
408,192058,0
448,192058,2
624,192088,0
688,192088,0
678,192642,0
689,192869,0
428,192869,0
632,193028,0
435,193299,0
649,193449,0
691,193473,1
416,193836,0
357,193909,0
376,194292,2
653,194308,1
344,194405,0
670,194644,0
621,194652,0
666,194921,0
673,194928,0
650,195077,0
442,195265,0
319,195299,2
428,195345,0
670,195368,0
682,195661,0
445,195806,1
621,195806,0
673,195821,1
664,196119,0
670,196135,0
387,196254,0
609,196322,0
434,196588,0
434,196893,0
663,197241,1
670,197688,1
367,198029,2
646,198186,1
398,198592,0
690,198905,0
393,198945,1
321,199031,0
342,199112,0
347,199145,1
307,199148,2
417,199464,0
673,200246,0
349,200424,0
640,201140,2
445,201552,1
621,201552,0
638,201746,0
314,201812,0
632,201812,0
434,201847,0
610,202084,0
400,202180,0
673,202209,1
433,202271,0
618,202490,0
673,202727,1
307,202742,0
434,203067,0
355,203188,0
398,203609,0
360,203631,0
617,203722,0
414,203722,0
306,204065,0
605,204299,1
332,204370,2
650,204370,1
640,204562,0
623,204576,0
387,204576,0
643,204600,0
427,204600,0
661,204741,0
622,204817,2
374,205127,2
688,205439,1
612,205695,0
653,205706,0
669,205776,0
415,205868,1
608,205970,1
406,206076,2
436,206158,0
610,206269,0
611,206371,0
418,206373,0
680,206725,2
640,206733,1
687,206937,0
376,207027,0
348,207325,0
700,207852,0
671,207856,1
316,207867,2
384,208032,0
690,208044,0
668,208068,0
324,208130,0
387,208320,1
666,208362,1
380,208526,0
687,208586,1
650,208598,2
341,209324,0
329,209331,0
442,209370,2
400,209819,0
657,209831,0
685,209943,0
338,210063,1
341,210177,1
400,210198,0
615,210220,1
357,210224,1
341,210398,1
700,210432,1
422,210513,0
412,210675,1
673,211001,2
663,211240,0
612,211266,0
414,211359,0
673,211567,2
673,211674,1
623,211921,0
391,212155,0
402,212883,0
436,213175,0
321,213203,0
655,213298,0
403,213299,0
331,213462,1
350,213470,2
667,213482,0
653,213673,0
687,213680,1
605,213799,0
673,213823,1
357,213955,0
697,213960,0
355,214003,1
396,214089,2
312,214119,0
312,214204,1
312,214205,0
312,214206,0
673,214234,0
304,214245,0
693,214381,0
617,214550,1
414,214550,2
436,214578,0
624,215324,2
613,215374,0
617,215443,0
697,215610,0
317,215741,1
433,215769,0
342,215862,0
400,216415,1
351,217030,0
445,217270,0
621,217270,1
365,217601,2
664,217640,0
621,217687,0
360,217895,0
343,217977,0
634,217977,0
379,218456,0
424,218489,0
301,218563,1
612,218873,0
673,219031,0
358,219115,1
393,219118,0
605,219372,2
673,219380,0
368,219486,0
619,219550,0
604,220021,0
700,220044,1
400,220124,0
330,220334,2
439,220404,1
322,220591,0
304,220768,0
674,220768,0
400,220834,0
434,220876,1
673,221184,0
347,221456,2
650,221692,1
412,221997,0
341,221997,0
389,222125,0
678,222309,0
407,222365,0
632,222542,0
376,222879,1
445,222922,0
619,223151,1
306,223492,0
673,223514,0
691,223824,0
618,223864,0
673,223886,1
412,223898,1
618,224150,0
441,224607,1
342,224893,0
619,224916,0
628,225038,0
669,225279,0
394,225414,0
618,225461,0
347,225523,2
419,226328,0
613,226398,0
619,226765,2
435,226845,0
311,227163,0
317,227265,0
403,227295,0
362,227347,0
623,227358,0
387,227358,2
435,227369,0
354,227395,0
414,227450,0
415,227498,0
362,227575,1
355,227798,0
668,227880,1
362,227916,0
610,228198,1
342,228366,0
306,228824,0
436,228845,1
612,229188,1
699,229356,0
389,229659,0
612,229707,1
311,229745,0
398,229797,0
612,230050,1
443,230086,0
665,230086,0
610,230094,0
342,230384,0
368,230403,1
320,230430,2
331,230538,0
419,230596,0
306,230646,2
311,230659,0
361,230792,0
398,230889,2
689,230947,2
435,230947,2
360,231451,0
637,231550,0
366,231591,0
610,231756,2
632,231760,2
637,231829,0
688,231990,1
342,231992,0
615,232061,0
304,232061,0
691,232061,0
347,232061,0
375,232074,0
418,232130,0
301,232324,2
397,232575,0
306,232770,0
413,232775,0
354,232822,0
340,233320,1
317,233391,0
373,233497,0
615,233545,0
612,233796,0
610,233919,0
328,234239,0
691,234301,0
375,234393,0
330,234490,0
330,234907,1
436,234932,0
400,234936,0
606,234954,0
419,235002,2
422,235021,0
413,235141,1
663,235240,0
392,235310,1
685,235597,0
618,235642,0
331,235780,0
414,235921,1
301,236139,0
319,236405,1
375,236405,1
617,236760,0
618,236812,1
360,237047,0
449,237105,1
333,237105,2
375,237141,0
331,237219,0
617,237256,1
654,237489,0
618,237514,0
388,237514,0
301,237531,2
635,237548,0
641,237635,0
438,237759,0
646,237759,0
355,238041,0
641,238048,0
400,238067,0
641,238309,0
439,238399,0
304,238409,0
418,238449,0
306,238697,0
624,239149,0
368,239321,0
641,239451,0
612,239659,1
641,239722,1
421,239739,0
325,239886,0
399,241193,0
375,241250,1
320,241306,1
441,241340,0
375,241513,0
400,241865,0
642,241892,0
450,241924,0
311,241938,2
435,242045,2
642,242257,0
396,242278,2
618,242432,0
641,242466,1
439,242495,2
421,242740,0
388,242777,1
358,242997,1
407,243005,1
693,243312,1
641,243406,0
355,243638,2
653,243924,0
375,243970,0
688,244066,0
691,244389,0
418,244441,0
336,244731,0
445,245417,0
621,245417,0
415,245470,0
347,245482,0
393,245490,0
673,245541,1
328,245811,0
609,245845,0
438,245874,0
646,245874,0
375,246031,2
389,246299,0
362,247190,0
427,247306,0
427,247496,1
693,247711,0
670,247735,2
341,247785,0
670,248121,0
325,248208,0
663,248459,0
674,248512,0
375,248780,0
628,248889,0
306,249219,0
628,249244,2
624,249266,0
304,249328,0
407,249328,0
347,249328,2
436,249452,2
397,249543,0
367,249549,0
303,249566,0
434,250122,0
670,250221,0
436,250417,1
378,250446,0
628,250469,0
606,251061,1
380,251064,1
339,251081,0
305,251143,0
641,251528,1
642,251760,0
642,252832,0
605,252940,0
667,252973,1
688,253018,1
618,253083,0
398,253101,2
637,253200,1
375,253393,0
697,253448,2
643,253612,0
357,253995,0
697,254142,0
667,254187,1
641,254190,1
670,254199,0
660,254476,0
431,254573,0
667,254873,1
332,254874,0
650,254874,1
398,254919,0
332,255148,2
650,255148,0
387,255173,0
390,255302,0
398,255402,0
347,255412,0
666,255426,0
624,255427,0
398,255427,0
666,255451,1
434,255460,0
445,255599,0
621,255599,1
419,255841,0
307,255875,0
642,255977,0
618,256039,0
618,256081,0
618,256253,0
618,256255,0
618,256256,1
618,256339,0
304,256655,0
379,256674,0
618,256707,0
331,256930,0
347,257127,0
618,257195,0
623,257350,0
317,257438,0
304,257571,0
347,257571,0
399,257584,0
618,257596,0
374,258021,2
623,258249,0
618,258253,2
642,258283,1
301,258540,1
642,258715,0
624,259155,1
304,259180,2
347,259180,1
325,259481,0
310,259990,1
659,260299,0
618,260320,0
304,260386,2
407,260386,2
347,260386,1
399,260759,0
448,260759,0
412,260768,0
341,260768,2
610,260918,0
367,261292,0
668,262276,0
615,262297,0
389,262512,2
697,262762,1
650,262783,2
400,262839,0
307,262908,0
378,263127,0
612,263967,0
398,264089,0
398,264153,0
443,264156,2
665,264156,0
408,264198,0
632,264276,0
348,264368,0
376,264396,0
435,264528,1
631,264647,0
444,265011,0
407,265134,2
347,265134,0
443,265210,0
666,265263,0
631,265483,1
658,265861,0
384,266064,1
353,266731,1
384,266783,0
350,267050,1
389,267062,1
370,267141,0
338,267230,2
384,267767,0
384,267817,0
618,268060,0
694,268194,0
343,268352,0
694,268419,0
312,268488,0
656,268562,0
427,269048,1
347,269055,0
421,269088,1
666,269309,0
434,269695,0
617,269901,0
414,269901,0
434,269919,0
650,269943,2
362,269956,0
351,270262,0
324,270262,2
351,270349,0
324,270349,0
674,270354,0
331,270578,0
304,270746,0
660,270746,0
347,270746,0
350,270801,0
375,271103,0
387,271226,1
326,271860,0
631,271862,0
627,271873,0
426,271985,0
684,272430,0
618,272543,0
394,272851,0
675,273163,0
376,273198,1
357,273227,0
368,273550,0
669,273552,0
321,273566,0
667,273575,1
661,274010,1
321,274086,2
392,274161,0
389,274467,0
434,274573,0
378,274587,0
438,274817,1
631,274882,0
390,274940,0
415,274940,0
618,275221,0
448,275227,0
389,275316,0
434,275509,0
618,275513,0
355,275542,0
376,275545,0
641,275893,0
642,276098,0
351,276716,0
324,276716,0
345,276765,0
415,276983,0
434,277521,0
402,277686,0
415,277702,0
618,277766,0
373,277876,0
434,277878,0
321,278350,0
301,278380,0
623,278471,0
434,278759,0
626,278899,0
391,278924,1
362,279302,0
618,279411,0
395,279419,0
421,279578,0
343,280327,2
391,280344,1
412,280352,2
341,280352,2
346,280403,0
307,280473,0
438,280573,2
395,280573,0
413,280639,0
329,280806,0
309,281580,0
332,281633,0
618,281842,0
306,281844,0
667,282028,0
351,282306,0
331,282328,1
407,282656,0
347,282656,0
407,282688,0
351,283296,0
425,283545,0
379,283963,1
446,284091,1
408,284178,1
415,284421,0
408,284434,0
623,284499,0
421,284499,0
408,284673,0
653,284766,2
408,284848,0
368,285045,1
637,285054,0
408,285115,0
353,285226,0
360,285444,0
408,285595,2
346,285779,0
442,286115,0
360,286141,0
351,286169,0
324,286169,0
346,286295,1
642,286368,0
624,286421,0
382,286579,0
375,286579,2
387,286836,0
436,286962,0
391,286970,2
390,286970,1
347,287114,1
445,287432,0
621,287432,0
344,287437,0
652,287439,0
668,287440,0
408,287461,0
394,287468,0
408,287533,2
425,287556,0
621,287609,0
331,287989,0
329,288215,0
628,288394,2
359,288527,0
329,289082,0
694,289119,0
615,289213,1
376,289218,1
389,289513,0
628,289622,0
608,289855,0
659,290215,0
669,290576,0
407,291090,0
648,291098,0
606,291549,0
668,291713,0
658,291717,2
421,291809,2
408,291832,1
304,291845,2
407,291845,0
347,291845,0
374,291902,2
690,291946,0
654,292014,0
442,292347,0
345,292368,1
375,292397,0
343,292888,0
363,292903,0
639,293129,0
640,293148,1
363,294170,0
403,294208,2
348,294246,0
673,294490,0
401,294764,0
312,295095,0
330,295270,1
389,295314,0
435,295320,0
674,295495,0
641,295628,0
630,295664,0
636,295943,0
348,296044,0
666,296096,0
700,296107,1
679,296180,0
389,296323,0
347,296327,0
428,296354,0
666,296434,0
434,296832,0
409,296863,2
700,296894,0
301,297302,0
700,297960,2
642,298129,0
397,298277,0
360,298323,2
677,298897,0
369,299040,0
610,299070,0
358,299072,1
321,299075,0
348,299850,0
613,300184,1
613,300211,1
329,300230,0
613,300258,0
613,300869,0
617,300878,0
407,300927,1
384,300986,1
400,300990,0
374,301146,2
613,301239,0
406,301253,1
427,301383,2
406,301405,0
634,301815,0
338,302085,2
330,302198,1
343,302203,2
613,302651,0
321,302716,1
421,302749,1
689,302773,0
689,302922,2
434,302952,0
389,302996,0
602,303496,0
666,303983,0
609,303997,0
670,304009,0
634,304035,1
425,304238,2
666,304304,0
613,304368,0
350,305101,0
685,305317,0
398,305351,0
343,305529,0
368,306208,0
398,306466,0
448,306469,0
688,306634,0
347,306781,1
398,306936,0
306,307413,0
613,307454,0
320,307468,1
414,307672,0
308,307794,0
667,308006,1
669,308194,0
376,308536,0
441,308677,0
604,308677,1
360,309023,0
631,309030,0
405,309036,0
360,309192,1
410,309222,0
360,309376,1
327,309445,0
394,309639,0
304,309649,0
606,309649,0
421,309652,0
644,309691,0
329,309774,0
673,309780,1
353,310273,0
342,310373,1
412,310566,1
341,310566,0
690,310658,0
448,310774,0
335,310973,0
628,310996,0
628,310997,0
628,311000,0
628,311086,0
628,311213,1
441,311240,0
604,311240,0
358,311295,1
648,311304,1
695,311310,1
332,311310,2
628,311314,0
628,311330,0
671,311390,0
628,311447,0
628,311489,0
628,311501,1
449,311709,0
394,311900,0
400,311952,1
430,312163,0
424,312163,0
442,312163,1
346,312163,0
331,312178,1
628,312180,1
353,312240,0
661,312247,0
628,312260,0
443,312357,0
319,312396,1
358,312568,1
350,312577,0
637,312578,0
407,312803,0
628,312810,1
336,312871,0
628,312993,0
628,313370,2
628,313420,0
628,313891,0
628,313903,0
381,314010,0
628,314015,2
301,314045,2
363,314174,0
315,314179,0
439,314293,0
628,314388,0
628,314389,0
398,314512,1
302,314844,0
682,314975,0
325,315059,0
628,315075,0
434,315355,0
644,315356,1
317,315373,2
670,315389,0
628,315425,0
608,315469,1
306,315628,0
628,315647,1
443,315676,2
628,315938,1
393,315968,0
697,316147,0
313,316275,0
621,316422,0
628,316702,0
417,316969,0
690,317034,0
608,317035,0
342,317062,0
690,317443,1
398,317537,1
608,317687,0
340,317751,0
628,317772,0
341,318180,0
628,318194,0
628,318204,0
366,318382,0
439,318421,2
671,318893,0
426,318912,0
301,318912,0
628,318980,1
445,319198,0
608,319587,1
608,319777,0
698,320332,0
341,320382,1
397,320402,0
682,320408,0
628,320462,0
417,320483,2
407,320598,1
608,321189,1
698,321230,0
628,321444,0
697,321521,0
628,321734,2
665,321735,0
641,321790,0
697,321827,0
628,321984,1
627,322391,0
398,322394,0
345,322442,0
343,322457,0
343,322459,1
689,322471,0
343,322712,0
306,323286,0
400,323354,1
624,323448,0
673,323488,0
360,323590,1
443,323607,1
432,323859,0
331,323863,0
315,323867,0
631,323936,0
601,324018,1
608,324035,1
617,324085,1
414,324085,0
443,324506,1
440,324554,1
609,324653,1
608,324981,1
618,325066,0
326,325078,2
628,325095,0
660,325339,1
438,325504,0
641,325515,1
323,325522,0
631,325573,0
400,325851,2
631,326142,0
631,326207,0
446,326617,2
618,326687,0
329,327479,1
301,327669,0
641,327732,0
349,328604,0
330,328669,0
398,329086,0
313,329409,1
432,329460,2
397,329483,1
351,329509,0
429,329547,0
608,329972,1
628,330228,0
616,330341,0
687,330492,1
631,330656,1
641,330841,0
631,330882,0
390,331364,0
370,331382,0
442,331492,1
353,331876,1
631,331953,0
442,332146,0
389,332181,0
347,332348,0
384,332360,1
363,332904,1
617,332922,1
689,332965,0
418,332989,0
628,333196,0
306,333909,0
434,334131,0
347,334269,0
631,334545,2
618,334552,0
398,334602,0
443,334606,0
435,334619,1
313,334822,0
362,334873,1
390,334897,2
434,334910,0
354,334967,0
414,335039,1
440,335064,0
303,335068,0
377,335110,0
675,335127,0
354,335138,0
406,335260,0
689,335260,0
354,335352,0
698,335421,0
675,335424,0
318,335444,0
312,335505,0
312,335667,0
312,335669,0
377,336032,0
422,336086,1
666,336121,2
422,336128,2
649,336160,0
700,336195,1
628,336220,0
403,336811,0
700,336819,1
338,336892,0
675,337103,2
634,337132,0
354,337265,2
608,337304,0
659,337328,0
418,337686,0
641,338043,1
683,338525,2
602,338525,0
390,338549,0
605,338804,0
601,339077,0
663,339127,0
442,339269,1
343,339314,0
323,339561,0
642,339566,0
651,339658,0
415,339711,1
688,339894,0
628,340059,0
628,340353,2
623,340407,2
434,340446,0
306,340556,0
406,340704,0
617,340825,0
628,340830,0
434,340861,0
359,340898,0
693,340933,0
322,340947,0
631,341270,0
421,341291,0
687,341471,0
326,341794,2
695,341878,2
326,342161,1
325,342199,2
342,342355,0
613,342373,0
332,342437,1
421,342887,0
650,342922,1
628,342926,0
398,342933,0
349,342943,0
351,343764,0
324,343764,2
407,343939,0
695,343991,0
611,344076,0
303,344394,1
683,344717,0
306,345033,0
628,345033,0
431,345152,1
332,345347,0
650,345347,0
308,345643,0
388,345891,1
388,346036,0
414,346145,0
335,346177,0
438,346249,0
679,346354,1
608,346553,0
414,346596,0
345,347052,0
338,347350,0
303,347360,0
634,347574,0
372,348054,2
327,348126,2
388,348385,0
613,348460,0
333,348524,0
699,348546,0
329,348553,0
400,348913,0
628,349046,0
612,349338,0
421,349411,0
367,349450,0
426,349505,0
366,349735,0
372,349812,0
307,350252,2
439,350357,1
443,350408,2
302,350631,0
632,350861,0
666,350864,0
396,350938,0
422,350946,0
395,351006,0
688,351222,0
631,351288,0
344,351489,0
648,351544,0
640,351544,1
684,351544,1
666,351750,0
619,352081,0
666,352110,0
689,352314,0
421,352418,0
399,352703,0
388,352758,0
654,352877,0
666,352898,0
443,352981,0
346,352986,0
419,353133,0
628,353167,2
619,353266,2
689,353510,1
428,353510,0
435,353510,0
382,353637,0
348,353789,1
409,354113,0
332,354395,0
650,354395,1
602,354409,2
333,354422,1
637,354540,0
690,354736,0
623,354808,0
314,354835,0
309,354963,0
441,355012,0
604,355012,2
388,355019,0
694,355019,0
388,355183,2
694,355183,2
388,355184,0
694,355184,1
388,355185,0
694,355185,1
664,355582,1
407,355583,1
675,355793,2
310,355867,1
376,356000,0
322,356004,0
399,356457,0
619,356558,1
381,356897,0
445,357038,0
627,357071,0
321,357357,1
333,357442,0
398,357463,1
631,357525,0
331,357558,0
414,357559,0
700,357688,0
375,357747,0
641,358041,0
620,358161,0
421,358596,0
364,358829,0
304,358993,0
407,358993,0
347,358993,1
665,359005,0
698,359057,1
642,359104,0
602,359111,0
435,359488,0
336,359900,0
672,360062,0
447,360133,0
699,360416,1
364,360497,0
309,360500,0
642,360812,0
428,361105,0
360,361366,1
658,361593,1
352,361799,2
364,362028,1
408,362124,2
628,362132,0
428,362253,1
631,362272,0
648,362397,0
690,362492,0
303,362495,0
322,362517,0
410,362525,1
631,362663,0
626,362838,0
376,362879,1
697,362901,0
447,363093,0
613,363094,0
631,363104,0
335,363115,0
333,363269,0
628,363337,1
376,363412,2
388,363528,0
694,363528,1
413,363754,0
401,363789,0
443,363891,0
389,364057,0
617,364356,0
414,364356,0
689,364379,1
681,364499,0
691,364500,0
347,364500,0
658,364861,0
652,365085,0
392,365138,2
669,365193,0
655,365269,0
439,365312,0
363,365604,0
626,365604,2
605,365629,0
344,365736,0
391,365875,0
631,365896,0
687,365960,0
613,366036,0
309,366138,0
404,366153,0
687,366153,0
651,366188,0
618,366484,0
700,366799,0
332,367423,0
417,367610,0
700,367722,0
350,367823,0
370,367863,2
307,368058,0
667,368491,2
666,368503,0
403,368667,0
356,368667,0
666,368690,0
688,368708,1
626,368880,1
363,369520,1
345,369613,0
619,369635,0
376,369636,2
611,369636,0
343,370119,0
313,370528,1
683,370540,2
372,370824,0
618,371085,0
330,371483,0
675,371546,2
617,371648,0
445,371662,0
621,371662,0
648,371710,1
698,371849,0
627,371877,0
608,372054,0
306,372104,0
674,372368,0
667,372491,2
446,372610,0
395,372610,2
631,372612,1
317,372810,0
337,372965,1
343,372971,0
608,373009,0
660,373148,0
393,373185,1
448,373195,0
663,373221,2
410,374056,0
626,374110,1
395,374174,1
601,374379,0
350,374459,2
312,374648,0
661,374686,2
619,374691,1
330,374783,1
306,375084,0
663,375086,0
401,375221,0
306,375244,0
344,375610,0
391,375645,0
426,375752,0
306,375912,1
411,376249,0
684,377043,0
658,377049,1
428,377049,2
435,377049,0
691,377609,2
639,377772,0
315,377817,0
435,378668,0
342,378778,0
377,378864,2
440,378921,0
309,379273,1
424,379619,0
635,379619,0
354,379667,1
657,379791,0
319,379911,0
305,380284,1
354,380567,0
379,380754,1
364,380923,2
370,380971,0
357,381718,0
446,381783,0
427,381983,0
319,382185,0
330,382211,0
359,382612,0
426,382634,0
355,382976,0
350,383188,0
383,383331,1
402,383331,0
378,383500,1
423,383500,0
617,383606,0
414,383606,0
341,383634,0
613,383713,2
330,383851,1
330,383954,0
601,383988,0
694,383994,0
388,384346,0
694,384346,1
388,384379,0
694,384379,1
388,384380,0
694,384380,2
388,384381,0
694,384381,0
671,384466,0
341,384513,0
398,384695,0
601,384728,0
345,384746,0
699,384879,0
400,384925,0
342,385029,0
418,385133,0
389,385323,1
330,385419,0
623,385494,2
683,385501,2
450,385537,0
406,385572,1
319,385997,1
651,386035,0
331,386374,1
627,386428,2
631,386515,0
684,386551,0
603,386818,2
330,386837,1
689,386845,0
345,386916,0
627,386942,0
448,386994,0
689,386995,0
334,387148,0
654,387209,0
322,387281,0
439,387571,1
678,387645,0
376,387736,1
302,387850,0
445,387999,0
695,388020,2
442,388104,0
357,388118,0
632,388176,0
691,388402,1
338,388454,0
418,388666,1
303,388915,2
636,389650,0
612,389657,0
376,390122,0
405,390326,0
385,390480,2
353,390508,2
388,390579,1
427,390589,0
408,390748,0
607,390965,0
607,390966,1
408,391008,0
694,391237,0
694,391238,0
686,391338,2
445,391463,1
621,391463,0
445,391464,1
621,391464,0
700,391582,2
700,391584,0
439,391673,0
439,391674,0
394,391930,0
394,391931,2
695,392250,0
652,392293,0
355,392356,0
623,392672,0
430,393085,1
616,393420,1
339,393447,0
430,393614,0
356,393919,1
694,393953,2
335,394408,1
368,394408,0
623,394665,0
329,394694,0
698,394848,0
358,394910,0
404,395001,0
687,395001,0
440,395016,1
683,395193,0
652,395220,0
442,395223,0
372,395626,0
439,395996,0
628,396186,0
699,396338,1
660,396767,1
627,396772,0
690,396898,2
393,397437,1
699,397655,0
346,398171,0
353,398329,0
430,398466,0
424,398466,0
442,398466,1
346,398466,0
403,398600,0
682,398800,0
666,398921,0
435,399083,0
391,399251,0
390,399251,0
613,399413,1
659,399574,0
694,399804,1
323,399848,0
387,400022,0
320,400678,0
338,400699,0
666,400741,0
661,400744,0
353,400763,0
638,400884,1
655,401059,0
666,401433,0
627,401446,0
666,401537,0
656,401546,0
435,401561,0
330,401575,1
446,401598,0
359,401640,0
395,401947,0
666,402106,0
421,402312,0
666,402329,0
627,402383,0
440,402699,0
303,402710,0
302,402862,0
445,402999,0
399,403104,0
306,403280,1
601,403618,0
666,403643,0
666,403644,0
666,404116,0
386,404238,0
436,404451,0
614,404493,0
642,404556,0
335,404567,0
378,404736,0
670,404958,0
627,404979,0
666,405019,0
642,405230,0
700,405232,1
445,405288,0
363,405330,1
397,405432,0
626,405438,0
314,405594,0
352,405616,0
666,405616,0
378,405855,0
306,405950,0
307,406183,0
699,406186,1
676,406288,0
415,406288,1
627,406296,0
627,406348,0
352,406379,0
616,406558,0
666,406569,0
422,406603,0
393,406687,0
450,406800,0
601,406826,0
398,406967,0
383,407042,1
428,407407,0
695,407486,0
374,407621,0
345,407664,0
699,408116,2
363,408234,0
400,408248,1
436,408256,0
436,408283,1
410,408364,0
393,408505,1
310,408546,1
434,408673,0
393,408853,0
699,409030,0
627,409076,2
400,409140,0
409,409198,0
350,409342,1
360,409468,0
428,409576,0
435,409576,0
696,409640,2
628,409862,0
649,409963,0
627,410107,0
